timestamp,altitude,heading,vertical_speed,velocity,roll,pitch,yaw,g_force
2026-03-30T14:39:35.386+00:00,15.262522,106.301270,0.000060,0.000000,-0.001381,-3.054374,121.656906,0.998587
2026-03-30T14:39:35.445+00:00,15.262522,106.301270,0.000065,0.000000,-0.001397,-3.054378,121.656906,0.998578
2026-03-30T14:39:35.506+00:00,15.262525,106.301270,0.000075,0.000000,-0.001412,-3.054386,121.656906,0.998577
2026-03-30T14:39:35.566+00:00,15.262522,106.301270,0.000084,0.000000,-0.001420,-3.054391,121.656906,0.998580
2026-03-30T14:39:35.605+00:00,15.262522,106.301270,0.000091,0.000000,-0.001421,-3.054392,121.656906,0.998577
2026-03-30T14:39:35.667+00:00,15.262522,106.301270,0.000097,0.000000,-0.001420,-3.054390,121.656906,0.998579
2026-03-30T14:39:35.725+00:00,15.262522,106.301270,0.000099,0.000000,-0.001417,-3.054388,121.656906,0.998577
2026-03-30T14:39:35.776+00:00,15.262522,106.301270,0.000098,0.000000,-0.001415,-3.054386,121.656906,0.998579
2026-03-30T14:39:35.834+00:00,15.262522,106.301270,0.000094,0.000000,-0.001414,-3.054385,121.656906,0.998580
2026-03-30T14:39:35.895+00:00,15.262519,106.301270,0.000089,0.000000,-0.001413,-3.054384,121.656906,0.998578
2026-03-30T14:39:35.947+00:00,15.262519,106.301270,0.000083,0.000000,-0.001412,-3.054383,121.656906,0.998579
2026-03-30T14:39:36.005+00:00,15.262519,106.301270,0.000077,0.000000,-0.001412,-3.054384,121.656906,0.998578
2026-03-30T14:39:36.057+00:00,15.262519,106.301270,0.000073,0.000000,-0.001412,-3.054384,121.656906,0.998579
2026-03-30T14:39:36.115+00:00,15.262519,106.301270,0.000068,0.000000,-0.001412,-3.054384,121.656906,0.998581
2026-03-30T14:39:36.187+00:00,15.262519,106.301270,0.000062,0.000000,-0.001412,-3.054384,121.656906,0.998580
2026-03-30T14:39:37.219+00:00,15.262519,106.301270,0.000058,0.000000,-0.001412,-3.054384,121.656906,0.998577
2026-03-30T14:39:37.220+00:00,15.262519,106.301270,0.000054,0.000000,-0.001412,-3.054384,121.656906,0.998580
2026-03-30T14:39:37.220+00:00,15.262519,106.301270,0.000051,0.000000,-0.001412,-3.054384,121.656906,0.998579
2026-03-30T14:39:37.220+00:00,15.262521,106.301270,0.000048,0.000000,-0.001410,-3.054384,121.656906,0.998588
2026-03-30T14:39:37.220+00:00,15.262521,106.301270,0.000050,0.000000,-0.001398,-3.054388,121.656906,0.998578
2026-03-30T14:39:37.221+00:00,15.262521,106.301270,0.000059,0.000000,-0.001384,-3.054393,121.656906,0.998574
2026-03-30T14:39:37.221+00:00,15.262521,106.301270,0.000070,0.000000,-0.001375,-3.054399,121.656906,0.998579
2026-03-30T14:39:37.221+00:00,15.262521,106.301270,0.000084,0.000000,-0.001370,-3.054403,121.656906,0.998576
2026-03-30T14:39:37.222+00:00,15.262517,106.301270,0.000094,0.000000,-0.001371,-3.054404,121.656906,0.998576
2026-03-30T14:39:37.222+00:00,15.262517,106.301270,0.000103,0.000000,-0.001375,-3.054402,121.656906,0.998576
2026-03-30T14:39:37.222+00:00,15.262514,106.301270,0.000105,0.000000,-0.001378,-3.054400,121.656906,0.998581
2026-03-30T14:39:37.223+00:00,15.262517,106.301270,0.000103,0.000000,-0.001379,-3.054399,121.656906,0.998579
2026-03-30T14:39:37.223+00:00,15.262517,106.301270,0.000100,0.000000,-0.001380,-3.054398,121.656906,0.998580
2026-03-30T14:39:37.223+00:00,15.262524,106.301270,0.000096,0.000000,-0.001380,-3.054398,121.656906,0.998579
2026-03-30T14:39:37.224+00:00,15.262521,106.301270,0.000092,0.000000,-0.001380,-3.054398,121.656906,0.998579
2026-03-30T14:39:37.224+00:00,15.262524,106.301270,0.000088,0.000000,-0.001380,-3.054398,121.656906,0.998579
2026-03-30T14:39:37.224+00:00,15.262524,106.301270,0.000083,0.000000,-0.001380,-3.054398,121.656906,0.998578
2026-03-30T14:39:37.225+00:00,15.262521,106.301270,0.000080,0.000000,-0.001379,-3.054397,121.656906,0.998579
2026-03-30T14:39:37.225+00:00,15.262521,106.301270,0.000077,0.000000,-0.001379,-3.054397,121.656906,0.998579
2026-03-30T14:39:37.277+00:00,15.262521,106.301270,0.000074,0.000000,-0.001379,-3.054397,121.656906,0.998580
2026-03-30T14:39:37.325+00:00,15.262522,106.301270,0.000070,0.000000,-0.001379,-3.054398,121.656906,0.998579
2026-03-30T14:39:37.366+00:00,15.262521,106.301270,0.000067,0.000000,-0.001379,-3.054398,121.656906,0.998579
2026-03-30T14:39:37.417+00:00,15.262517,106.301270,0.000065,0.000000,-0.001378,-3.054399,121.656906,0.998582
2026-03-30T14:39:37.477+00:00,15.262517,106.301270,0.000070,0.000000,-0.001378,-3.054403,121.656906,0.998574
2026-03-30T14:39:37.526+00:00,15.262521,106.301270,0.000080,0.000000,-0.001378,-3.054409,121.656906,0.998578
2026-03-30T14:39:37.576+00:00,15.262521,106.301270,0.000091,0.000000,-0.001379,-3.054414,121.656906,0.998577
2026-03-30T14:39:37.638+00:00,15.262521,106.301270,0.000101,0.000000,-0.001379,-3.054416,121.656906,0.998580
2026-03-30T14:39:37.686+00:00,15.262521,106.301270,0.000108,0.000000,-0.001379,-3.054415,121.656906,0.998579
2026-03-30T14:39:37.736+00:00,15.262526,106.301270,0.000111,0.000000,-0.001379,-3.054413,121.656906,0.998578
2026-03-30T14:39:37.785+00:00,15.262524,106.301270,0.000112,0.000000,-0.001379,-3.054411,121.656906,0.998579
2026-03-30T14:39:37.835+00:00,15.262526,106.301270,0.000110,0.000000,-0.001379,-3.054410,121.656906,0.998578
2026-03-30T14:39:37.895+00:00,15.262526,106.301270,0.000105,0.000000,-0.001379,-3.054410,121.656906,0.998583
2026-03-30T14:39:37.957+00:00,15.262526,106.301270,0.000100,0.000000,-0.001379,-3.054409,121.656906,0.998578
2026-03-30T14:39:38.017+00:00,15.262526,106.301270,0.000094,0.000000,-0.001379,-3.054409,121.656906,0.998578
2026-03-30T14:39:38.056+00:00,15.262528,106.301270,0.000090,0.000000,-0.001379,-3.054409,121.656906,0.998579
2026-03-30T14:39:39.456+00:00,15.262528,106.301270,0.000089,0.000000,-0.001379,-3.054409,121.656906,0.998579
2026-03-30T22:47:37.059+00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,121.649666,0.000000
2026-03-30T22:47:37.065+00:00,0.013569,106.285150,0.005474,0.000000,0.155918,-6.292549,121.649475,1.936561
2026-03-30T22:47:37.066+00:00,0.384908,106.288530,0.869008,0.000000,0.139087,-4.467693,121.648080,0.469264
2026-03-30T22:47:37.066+00:00,0.761062,106.292640,1.313599,0.000000,0.130663,-3.380312,121.649510,0.681990
2026-03-30T22:47:37.066+00:00,1.219745,106.297066,1.164565,-0.006254,0.116518,-2.599522,121.651920,0.853271
2026-03-30T22:47:37.066+00:00,1.704472,106.300940,0.412723,-0.020251,0.101418,-2.002326,121.654076,0.959796
2026-03-30T22:47:37.066+00:00,2.231122,106.304170,-0.895888,-0.040678,0.086803,-1.544110,121.655990,1.025416
2026-03-30T22:47:37.066+00:00,2.802028,106.306800,-2.696864,-0.067044,0.061540,-1.186062,121.657630,1.365544
2026-03-30T22:47:37.066+00:00,3.445043,106.309166,-4.816307,-0.100641,0.019268,-0.919715,121.659280,1.414023
2026-03-30T22:47:37.073+00:00,4.084301,106.311260,-6.521384,-0.135076,-0.013760,-0.765885,121.660990,1.189944
2026-03-30T22:47:37.103+00:00,4.708767,106.313126,-7.550604,-0.161430,-0.030475,-0.695921,121.662660,0.949255
2026-03-30T22:47:37.161+00:00,5.340944,106.314730,-8.012085,-0.181213,-0.032421,-0.690896,121.664170,0.836305
2026-03-30T22:47:37.222+00:00,5.943470,106.315710,-8.135808,-0.194639,-0.025840,-0.743663,121.665210,0.861711
2026-03-30T22:47:37.284+00:00,6.532449,106.315860,-8.173078,-0.203342,-0.017892,-0.855398,121.665550,0.946823
2026-03-30T22:47:37.323+00:00,7.097841,106.315190,-8.241346,-0.208085,-0.012302,-1.030789,121.665270,1.014006
2026-03-30T22:47:37.386+00:00,7.644312,106.313866,-8.350548,-0.209654,-0.009268,-1.285741,121.664580,1.034389
2026-03-30T22:47:37.442+00:00,8.178047,106.312120,-8.465083,-0.208575,-0.008023,-1.627524,121.663765,1.013469
2026-03-30T22:47:37.492+00:00,8.667575,106.310290,-8.553453,-0.199159,-0.007556,-2.040955,121.663080,0.982021
2026-03-30T22:47:37.543+00:00,9.142610,106.308440,-8.633560,-0.178298,-0.007212,-2.539614,121.662630,0.962291
2026-03-30T22:47:37.603+00:00,9.600492,106.306530,-8.737836,-0.147659,-0.006489,-3.124869,121.662160,1.393186
2026-03-30T22:47:37.653+00:00,10.013057,106.303856,-8.676369,-0.109713,-0.005142,-3.414347,121.660050,1.081886
2026-03-30T22:47:37.722+00:00,10.399322,106.301670,-8.240864,-0.067512,-0.003873,-3.404586,121.658230,0.716335
2026-03-30T22:47:37.763+00:00,10.775905,106.301315,-7.638906,-0.022534,-0.002279,-3.314579,121.657480,0.794273
2026-03-30T22:47:37.822+00:00,11.130199,106.300110,-7.195429,0.014669,-0.000674,-3.232408,121.655910,1.045871
2026-03-30T22:47:37.883+00:00,11.453294,106.298260,-6.952588,0.043575,0.000930,-3.135816,121.653725,1.093417
2026-03-30T22:47:37.933+00:00,11.762282,106.295906,-6.757221,0.066809,0.002240,-3.038872,121.651030,1.012672
2026-03-30T22:47:37.982+00:00,12.045217,106.293144,-6.546377,0.084341,0.002920,-2.998365,121.648130,0.994274
2026-03-30T22:47:38.042+00:00,12.298164,106.290290,-6.328660,0.096991,0.002777,-3.012194,121.645360,1.030508
2026-03-30T22:47:38.103+00:00,12.536259,106.287490,-6.077826,0.106263,0.001740,-3.031782,121.642650,1.008211
2026-03-30T22:47:39.129+00:00,12.758958,106.284870,-5.781211,0.112605,0.000438,-3.041837,121.640045,0.978299
2026-03-30T22:47:39.130+00:00,12.963473,106.282450,-5.465744,0.116422,-0.000836,-3.047548,121.637710,0.989535
2026-03-30T22:47:39.130+00:00,13.147480,106.280396,-5.163090,0.118194,-0.001881,-3.046589,121.635704,0.997660
2026-03-30T22:47:39.131+00:00,13.331082,106.278370,-4.849262,0.118355,-0.002650,-3.037240,121.633650,0.998211
2026-03-30T22:47:39.131+00:00,13.492332,106.276450,-4.563715,0.117159,-0.002782,-3.027983,121.631714,0.997426
2026-03-30T22:47:39.132+00:00,13.636277,106.274660,-4.301518,0.115007,-0.002921,-3.025371,121.629950,1.007363
2026-03-30T22:47:39.133+00:00,13.772675,106.273010,-4.042917,0.111997,-0.003100,-3.026863,121.628310,1.002600
2026-03-30T22:47:39.133+00:00,13.898968,106.271510,-3.786425,0.108344,-0.003401,-3.030946,121.626870,1.000339
2026-03-30T22:47:39.134+00:00,14.016791,106.270220,-3.529152,0.104162,-0.003632,-3.037487,121.625630,0.998976
2026-03-30T22:47:39.134+00:00,14.121896,106.269210,-3.284313,0.099784,-0.003837,-3.043417,121.624680,0.996562
2026-03-30T22:47:39.135+00:00,14.220649,106.268400,-3.042387,0.095093,-0.004165,-3.047533,121.623930,0.996830
2026-03-30T22:47:39.135+00:00,14.310841,106.267815,-2.813234,0.090305,-0.003994,-3.049937,121.623380,0.996779
2026-03-30T22:47:39.136+00:00,14.392668,106.267460,-2.600548,0.085530,-0.003613,-3.051234,121.623055,1.001034
2026-03-30T22:47:39.136+00:00,14.468165,106.267280,-2.400690,0.080745,-0.003255,-3.050510,121.622900,0.997393
2026-03-30T22:47:39.137+00:00,14.537402,106.267260,-2.214173,0.076025,-0.002980,-3.049374,121.622900,0.997244
2026-03-30T22:47:39.138+00:00,14.600768,106.267380,-2.041978,0.071414,-0.002857,-3.049329,121.623055,0.999713
2026-03-30T22:47:39.138+00:00,14.661871,106.267654,-1.873968,0.066693,-0.003099,-3.050018,121.623344,0.999557
2026-03-30T22:47:39.139+00:00,14.717042,106.267980,-1.718777,0.062186,-0.003044,-3.051132,121.623680,0.998088
2026-03-30T22:47:39.140+00:00,14.764848,106.268350,-1.581304,0.058087,-0.002883,-3.052323,121.624054,0.998036
2026-03-30T22:47:39.204+00:00,14.809070,106.268730,-1.452076,0.054126,-0.002749,-3.053135,121.624450,0.998274
2026-03-30T22:47:39.261+00:00,14.849801,106.269130,-1.331602,0.050327,-0.002686,-3.053320,121.624850,0.998276
2026-03-30T22:47:39.303+00:00,14.886836,106.269540,-1.221005,0.046740,-0.002696,-3.052847,121.625240,0.999830
2026-03-30T22:47:39.362+00:00,14.920017,106.269890,-1.120363,0.043413,-0.002746,-3.051130,121.625595,0.996907
2026-03-30T22:47:39.423+00:00,14.951393,106.270250,-1.024381,0.040165,-0.002808,-3.050052,121.625940,0.998067
2026-03-30T22:47:39.473+00:00,14.979381,106.270546,-0.939221,0.037178,-0.002861,-3.049884,121.626220,0.999637
2026-03-30T22:47:39.533+00:00,15.004551,106.270800,-0.862509,0.034416,-0.002902,-3.049878,121.626470,0.999275
2026-03-30T22:47:39.594+00:00,15.027843,106.271010,-0.790426,0.031791,-0.002931,-3.049960,121.626670,0.998481
2026-03-30T22:47:39.633+00:00,15.049097,106.271164,-0.723457,0.029336,-0.002957,-3.050317,121.626820,0.998426
2026-03-30T22:47:39.693+00:00,15.068418,106.271270,-0.661696,0.027051,-0.002984,-3.050794,121.626940,0.998609
2026-03-30T22:47:39.743+00:00,15.085608,106.271355,-0.606086,0.024973,-0.003005,-3.051153,121.627000,0.998562
2026-03-30T22:47:39.803+00:00,15.101596,106.271385,-0.553756,0.023000,-0.003017,-3.051360,121.627030,0.998460
2026-03-30T22:47:39.853+00:00,15.116448,106.271390,-0.504706,0.021131,-0.003020,-3.051495,121.627045,0.998507
2026-03-30T22:47:39.902+00:00,15.129677,106.271385,-0.460764,0.019435,-0.003017,-3.051605,121.627014,0.998591
2026-03-30T22:47:39.973+00:00,15.141493,106.271355,-0.421309,0.017893,-0.003011,-3.051704,121.626990,1.001985
2026-03-30T22:47:40.014+00:00,15.152619,106.271300,-0.383202,0.016416,-0.003004,-3.050502,121.626940,0.997355
2026-03-30T22:47:40.073+00:00,15.162640,106.271250,-0.347680,0.015065,-0.002948,-3.049381,121.626870,0.996942
2026-03-30T22:47:40.124+00:00,15.171529,106.271164,-0.316812,0.013850,-0.002879,-3.049378,121.626800,0.999172
2026-03-30T22:47:41.158+00:00,15.179679,106.271095,-0.289425,0.012719,-0.002831,-3.049600,121.626720,0.999604
2026-03-30T22:47:41.159+00:00,15.187222,106.271030,-0.263961,0.011657,-0.002806,-3.049644,121.626650,0.998617
2026-03-30T22:47:41.160+00:00,15.194115,106.270940,-0.240089,0.010674,-0.002802,-3.049793,121.626564,0.998263
2026-03-30T22:47:41.161+00:00,15.200354,106.270874,-0.218172,0.009772,-0.002807,-3.050139,121.626510,0.998551
2026-03-30T22:47:41.161+00:00,15.205927,106.270820,-0.198509,0.008957,-0.002814,-3.050443,121.626440,0.998655
2026-03-30T22:47:41.162+00:00,15.211190,106.270770,-0.179836,0.008179,-0.002818,-3.050593,121.626400,0.998513
2026-03-30T22:47:41.164+00:00,15.215961,106.270730,-0.162823,0.007465,-0.002819,-3.050655,121.626360,0.998479
2026-03-30T22:47:41.165+00:00,15.220249,106.270710,-0.147556,0.006817,-0.002818,-3.050703,121.626350,0.998572
2026-03-30T22:47:41.166+00:00,15.224191,106.270700,-0.133600,0.006215,-0.002816,-3.050745,121.626320,0.998630
2026-03-30T22:47:41.167+00:00,15.227758,106.270670,-0.120985,0.005663,-0.002825,-3.050784,121.626320,0.998593
2026-03-30T22:47:41.168+00:00,15.230908,106.270680,-0.109850,0.005172,-0.002839,-3.050840,121.626320,0.998583
2026-03-30T22:47:41.168+00:00,15.233813,106.270670,-0.099562,0.004715,-0.002851,-3.050914,121.626320,0.998592
2026-03-30T22:47:41.169+00:00,15.236408,106.270680,-0.090355,0.004303,-0.002857,-3.050989,121.626320,0.998586
2026-03-30T22:47:41.169+00:00,15.238797,106.270670,-0.081863,0.003920,-0.002857,-3.051057,121.626320,0.998578
2026-03-30T22:47:41.169+00:00,15.240930,106.270680,-0.074269,0.003576,-0.002856,-3.051113,121.626335,0.998572
2026-03-30T22:47:41.170+00:00,15.242945,106.270710,-0.067075,0.003248,-0.002854,-3.051164,121.626350,0.998578
2026-03-30T22:47:41.170+00:00,15.244742,106.270730,-0.060667,0.002953,-0.002854,-3.051209,121.626360,0.998582
2026-03-30T22:47:41.171+00:00,15.246347,106.270740,-0.054930,0.002687,-0.002854,-3.051249,121.626390,0.998583
2026-03-30T22:47:41.172+00:00,15.247791,106.270750,-0.049771,0.002446,-0.002855,-3.051288,121.626400,0.998579
2026-03-30T22:47:41.223+00:00,15.249099,106.270780,-0.045106,0.002227,-0.002856,-3.051327,121.626410,0.998584
2026-03-30T22:47:41.283+00:00,15.250291,106.270800,-0.040842,0.002025,-0.002856,-3.051366,121.626440,0.998579
2026-03-30T22:47:41.335+00:00,15.251383,106.270805,-0.036932,0.001840,-0.002857,-3.051405,121.626460,0.998582
2026-03-30T22:47:41.383+00:00,15.252344,106.270805,-0.033485,0.001675,-0.002857,-3.051441,121.626460,0.998576
2026-03-30T22:47:41.443+00:00,15.253226,106.270805,-0.030306,0.001523,-0.002857,-3.051476,121.626460,0.998582
2026-03-30T22:47:41.501+00:00,15.254025,106.270805,-0.027439,0.001384,-0.002857,-3.051508,121.626460,0.998578
2026-03-30T22:47:41.552+00:00,15.254754,106.270820,-0.024629,0.001257,-0.003186,-3.051633,121.626480,0.997612
2026-03-30T22:47:41.612+00:00,15.255425,106.270850,-0.021676,0.001141,-0.003468,-3.051912,121.626495,0.999208
2026-03-30T22:47:41.662+00:00,15.256007,106.270874,-0.018969,0.001038,-0.003852,-3.052220,121.626526,0.998661
2026-03-30T22:47:41.713+00:00,15.256554,106.270905,-0.016032,0.000943,-0.004279,-3.052531,121.626550,0.998332
2026-03-30T22:47:41.764+00:00,15.257050,106.270935,-0.013188,0.000856,-0.004562,-3.052824,121.626580,0.998410
2026-03-30T22:47:41.822+00:00,15.257500,106.270940,-0.010642,0.000777,-0.004657,-3.052975,121.626580,0.998524
2026-03-30T22:47:41.874+00:00,15.257904,106.270940,-0.008534,0.000707,-0.004625,-3.052961,121.626580,0.998524
2026-03-30T22:47:41.944+00:00,15.258278,106.270940,-0.006796,0.000643,-0.004518,-3.052868,121.626580,0.999412
2026-03-30T22:47:41.984+00:00,15.258628,106.270935,-0.005027,0.000582,-0.003948,-3.052936,121.626564,0.998488
2026-03-30T22:47:42.043+00:00,15.258948,106.270905,-0.003057,0.000528,-0.003260,-3.053304,121.626550,0.998387
2026-03-30T22:47:42.092+00:00,15.259236,106.270905,-0.001140,0.000479,-0.002790,-3.053742,121.626550,0.998548
2026-03-30T22:47:42.142+00:00,15.259505,106.270905,0.000635,0.000433,-0.002599,-3.053985,121.626550,0.998497
2026-03-30T22:47:42.202+00:00,15.259759,106.270905,0.002190,0.000392,-0.002616,-3.054000,121.626550,0.998425
2026-03-30T22:47:42.273+00:00,15.259984,106.270905,0.003356,0.000356,-0.002720,-3.053914,121.626550,0.998507
2026-03-30T22:47:42.311+00:00,15.260194,106.270905,0.004136,0.000322,-0.002831,-3.053806,121.626550,0.998611
2026-03-30T22:47:42.364+00:00,15.260382,106.270890,0.004569,0.000292,-0.002907,-3.053712,121.626540,0.998639
2026-03-30T22:47:42.422+00:00,15.260554,106.270874,0.004787,0.000265,-0.002944,-3.053659,121.626526,0.998618
2026-03-30T22:47:42.483+00:00,15.260715,106.270870,0.004889,0.000240,-0.002956,-3.053657,121.626495,0.998603
2026-03-30T22:47:42.534+00:00,15.260862,106.270836,0.004930,0.000217,-0.002957,-3.053691,121.626480,0.998594
2026-03-30T22:47:42.602+00:00,15.260993,106.270836,0.004941,0.000197,-0.002955,-3.053734,121.626480,0.998573
2026-03-30T22:47:42.642+00:00,15.261120,106.270836,0.004932,0.000177,-0.002954,-3.053771,121.626480,0.998575
2026-03-30T22:47:42.703+00:00,15.261237,106.270836,0.004900,0.000160,-0.002944,-3.053796,121.626480,0.998559
2026-03-30T22:47:42.751+00:00,15.261337,106.270836,0.004837,0.000145,-0.002934,-3.053813,121.626480,0.998572
2026-03-30T22:47:42.813+00:00,15.261427,106.270836,0.004736,0.000132,-0.002928,-3.053821,121.626470,0.998580
2026-03-30T22:47:42.872+00:00,15.261515,106.270836,0.004594,0.000119,-0.002927,-3.053822,121.626470,0.998577
2026-03-30T22:47:42.924+00:00,15.261591,106.270836,0.004424,0.000108,-0.002927,-3.053824,121.626470,0.998581
2026-03-30T22:47:42.983+00:00,15.261662,106.270836,0.004240,0.000098,-0.002927,-3.053828,121.626480,0.998584
2026-03-30T22:47:43.032+00:00,15.261733,106.270836,0.004012,0.000087,-0.002928,-3.053836,121.626480,0.998579
2026-03-30T22:47:43.093+00:00,15.261796,106.270836,0.003807,0.000079,-0.002928,-3.053844,121.626480,0.998578
2026-03-30T22:47:43.152+00:00,15.261849,106.270836,0.003612,0.000071,-0.002927,-3.053852,121.626480,0.998580
2026-03-30T22:47:44.197+00:00,15.261896,106.270836,0.003429,0.000065,-0.002925,-3.053860,121.626480,0.998581
2026-03-30T22:47:44.197+00:00,15.261940,106.270836,0.003247,0.000059,-0.002925,-3.053867,121.626470,0.998578
2026-03-30T22:47:44.197+00:00,15.261977,106.270836,0.003067,0.000054,-0.002924,-3.053872,121.626470,0.998577
2026-03-30T22:47:44.198+00:00,15.262015,106.270836,0.002883,0.000049,-0.002924,-3.053877,121.626470,0.998581
2026-03-30T22:47:44.198+00:00,15.262053,106.270836,0.002697,0.000044,-0.002923,-3.053880,121.626470,0.998577
2026-03-30T22:47:44.198+00:00,15.262084,106.270836,0.002516,0.000040,-0.002923,-3.053884,121.626470,0.998580
2026-03-30T22:47:44.199+00:00,15.262112,106.270836,0.002344,0.000036,-0.002923,-3.053887,121.626470,0.998581
2026-03-30T22:47:44.199+00:00,15.262138,106.270836,0.002181,0.000033,-0.002922,-3.053891,121.626470,0.998578
2026-03-30T22:47:44.199+00:00,15.262164,106.270836,0.002023,0.000029,-0.002923,-3.053895,121.626470,0.998590
2026-03-30T22:47:44.200+00:00,15.262182,106.270836,0.001882,0.000026,-0.002933,-3.053901,121.626470,0.998581
2026-03-30T22:47:51.403+00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.269695,0.000000
2026-03-30T22:47:52.441+00:00,2359.502200,42.358660,-0.540413,3.977676,-0.307090,0.163623,57.267185,0.220572
2026-03-30T22:47:52.442+00:00,5489.808600,42.352707,-2.850846,9.253960,-0.329610,0.463199,57.262974,0.327379
2026-03-30T22:47:52.443+00:00,6600.473000,42.350643,-4.046029,11.125829,-0.335979,0.558863,57.261353,0.356000
2026-03-30T22:47:52.443+00:00,9928.919000,42.346550,-8.730684,16.734732,-0.347095,0.733552,57.256397,0.402189
2026-03-30T22:47:52.444+00:00,16583.064000,42.332024,-21.616955,27.945070,-0.378636,1.252207,57.245780,0.516501
2026-03-30T22:47:52.445+00:00,22193.590000,42.320625,-35.988216,37.393690,-0.398950,1.567845,57.236336,0.581820
2026-03-30T22:47:52.445+00:00,26600.313000,42.312140,-49.506447,44.812374,-0.412780,1.750736,57.228733,0.619921
2026-03-30T22:47:52.446+00:00,31050.086000,42.303740,-65.135956,52.300990,-0.425883,1.884831,57.221004,0.649565
2026-03-30T22:47:52.446+00:00,35891.047000,42.294914,-84.398315,60.444904,-0.439533,1.972287,57.212570,0.672619
2026-03-30T22:47:52.447+00:00,40623.450000,42.286613,-105.526886,68.403114,-0.452704,1.999970,57.204370,0.686921
2026-03-30T22:47:52.447+00:00,44814.410000,42.279830,-126.226456,75.448265,-0.464078,1.977720,57.197220,0.693202
2026-03-30T22:47:52.463+00:00,49173.492000,42.272930,-149.824020,82.773630,-0.476529,1.907530,57.189910,0.694356
2026-03-30T22:47:52.523+00:00,53558.906000,42.266376,-175.845200,90.141014,-0.489526,1.789864,57.182716,0.690380
2026-03-30T22:47:52.584+00:00,57810.707000,42.260340,-203.466480,97.282060,-0.502889,1.630492,57.175880,0.682178
2026-03-30T22:47:52.642+00:00,61855.560000,42.254925,-232.191910,104.074196,-0.516403,1.439363,57.169502,0.671060
2026-03-30T22:47:52.723+00:00,65748.550000,42.250015,-262.417540,110.610570,-0.530110,1.224001,57.163452,0.658183
2026-03-30T22:47:52.792+00:00,70566.016000,42.244286,-304.035770,118.698975,-0.548435,0.914845,57.156136,0.640042
2026-03-30T22:47:52.853+00:00,73937.290000,42.240368,-336.306700,124.359870,-0.562266,0.674336,57.150967,0.626964
2026-03-30T22:47:52.903+00:00,77136.720000,42.236687,-369.954830,129.733350,-0.576230,0.430781,57.146004,0.614920
2026-03-30T22:47:52.973+00:00,80154.670000,42.233204,-404.943760,134.803730,-0.590118,0.191463,57.141212,0.604551
2026-03-30T22:47:53.042+00:00,83044.230000,42.229774,-442.044040,139.660660,-0.604197,-0.045399,57.136500,0.596010
2026-03-30T22:47:53.112+00:00,85773.680000,42.226360,-481.052580,144.251330,-0.618362,-0.275705,57.131844,0.589646
2026-03-30T22:47:53.172+00:00,88309.016000,42.222954,-521.547850,148.518920,-0.632315,-0.493831,57.127270,0.585668
2026-03-30T22:47:53.243+00:00,90659.910000,42.219580,-563.656700,152.480010,-0.645839,-0.696663,57.122760,0.583995
2026-03-30T22:47:53.313+00:00,92888.780000,42.216053,-608.650450,156.240230,-0.659473,-0.893266,57.118156,0.584397
2026-03-30T22:47:53.393+00:00,94884.320000,42.212563,-654.164000,159.611970,-0.672370,-1.073518,57.113674,0.586543
2026-03-30T22:47:53.474+00:00,96743.170000,42.208970,-702.178600,162.758560,-0.684881,-1.245027,57.109093,0.590061
2026-03-30T22:47:54.500+00:00,97871.970000,42.206562,-734.574950,164.672850,-0.692927,-1.354773,57.106094,0.592937
2026-03-30T22:47:54.501+00:00,98996.270000,42.204025,-769.795650,166.582870,-0.701082,-1.466773,57.102898,0.596254
2026-03-30T22:47:54.501+00:00,99994.050000,42.201565,-803.911870,168.281330,-0.708714,-1.573179,57.099870,0.599622
2026-03-30T22:47:54.502+00:00,101195.060000,42.198140,-849.222530,170.331010,-0.718916,-1.719651,57.095900,0.604352
2026-03-30T22:47:54.503+00:00,102226.664000,42.195103,-892.558650,172.097290,-0.727484,-1.848218,57.092155,0.608419
2026-03-30T22:47:54.504+00:00,103190.430000,42.192000,-937.714000,173.753830,-0.735835,-1.980504,57.088318,0.612339
2026-03-30T22:47:54.505+00:00,103873.695000,42.189650,-973.024960,174.932980,-0.741884,-2.081819,57.085360,0.615092
2026-03-30T22:47:54.505+00:00,104518.445000,42.187252,-1009.334600,176.050220,-0.747870,-2.187434,57.082375,0.617693
2026-03-30T22:47:54.506+00:00,105137.480000,42.184814,-1047.420300,177.127980,-0.753763,-2.297782,57.079273,0.620113
2026-03-30T22:47:54.506+00:00,105805.414000,42.182000,-1092.793200,178.297990,-0.760176,-2.426175,57.075623,0.622565
2026-03-30T22:47:54.507+00:00,106483.770000,42.178616,-1144.412700,179.495960,-0.767531,-2.585819,57.071537,0.625080
2026-03-30T22:47:54.507+00:00,107015.950000,42.175762,-1189.537100,180.444350,-0.773316,-2.722009,57.067932,0.626891
2026-03-30T22:47:54.507+00:00,107498.164000,42.172950,-1234.953900,181.312530,-0.778706,-2.858784,57.064335,0.628455
2026-03-30T22:47:54.508+00:00,107852.266000,42.170696,-1271.649700,181.956900,-0.782738,-2.968605,57.061440,0.629574
2026-03-30T22:47:54.508+00:00,108183.390000,42.168396,-1309.030300,182.565980,-0.786678,-3.082663,57.058500,0.630641
2026-03-30T22:47:54.509+00:00,108490.055000,42.166084,-1346.783900,183.137010,-0.790353,-3.196398,57.055523,0.631648
